reviewId,userName,content,score
bcfea9e2-6050-4e33-b8d5-38400bfe4dbc,Suetta Miller,"I have used Mobicip for my family's laptop computer, Chromebook, and smart phones for many years. I can't give it 5 stars for the phones, because my kids figured out how to get around it too many times. However, for the Chromebook and laptop, I would definitely give it 5 stars. It does sometimes have glitches or slow things down, but whenever I have contacted Mobicip Support over the years, they have been prompt, patient, and have helped me figure out what went wrong and told me how to fix it.",5
0c017de7-58a5-4f69-90f2-c22f5fc7afa3,Jordan Lehman,Great concept but one of the worst apps ever. As soon it was installed it said the screen limit was reached making the device completely unusable. When I tried to unlock so I could change settings (just to get setup) it said to check the internet connection. You can't even uninstall the app because to override the uninstall protection you have to...access the internet which this app makes crash. I want to stay safe and this is NOT the way to do it.,1
4709028d-7a9f-47be-bead-b1ed1574eb72,Nicole Schaefer,Getting sick and tired of having my child request access to acceptable websites only to have my child still not able to visit those sights. Updating everything and rebooting systems does nothing. And the locator doesn't find them at all.,1
6eaf1cc8-4e1d-44b9-89cb-23bb42b825ae,Brandon Kerr,This app is absolutely garbage. I have nothing else to say.,1
defc89e9-942a-4739-9fb1-0982ee4b4bde,Mike Brown,"I purchased a 1 year subscription of Mobicip to use on my daughter's Android. Our main goal was to disable the camera, which was easy enough with Mobicip. A nice bonus was being able to track the phone while she was away from the house. An excellent app that did exactly what we needed. Thanks!",5
63a3bcec-6ec2-48ef-bdf3-e8f3cf45bc8a,Doris,I have used this app for around 4 years now. I am able to block specific apps and receive reports regarding the websites my teenagers visit.,5
b0e949b3-6c87-45a7-9a7a-baded2bdf251,Kanthi Adapa,I had abunch if issues when i accepted permission to a website for my kid it just wouldnt work and then my kid tried spamming it.,1
6ad7be7d-46d6-469a-af59-063d37197885,Steve Cook,Great app but cannot sign up and pay for it. great business model! Each time I got for a premium subscription it errors,2
04251612-2704-4917-9d37-551aed3d6fa8,David G,"This app is great for monitoring adult children. I am able to monitor my 18 yr old son w/o applying restrictions (Monitor only). It is great for monitoring my elementary, middle and high school aged kids. We are able to discuss block or questionable websites. Don't be naive and think your children aren't curious and not searching inappropriate things. The android app had glitches and they are now fixed. Mobicip has worked with me to fix that. You can email or schedule a call with them.",5
6844dfa3-2ee3-4b92-8ad5-60d8cd70b5f3,valarie floyd,Sucks,1
41b732c4-174d-4598-9926-7af04e170d29,Slade May,"2 issues, one terrible ui and 2 screen lock is easy to get around. At this point the app fails at its job and it never let's Chrome run however Google requires Chrome to actually run anything. The app is also borderline spyware and I am tempted to call it an intrusive software because it requires administration powers to run",1
2192710f-f54e-42fa-ba48-66eb7673fb42,Zee-Bruh,"It's so bad, I can't even see what I'm doing, do NOT recommend",1
3629cc7e-a04d-4d5f-9470-20606ae40518,Michael Thompson,"The app is OK. It's rather unreliable, much to my kids' frustration. I would give it 3 stars. However I've given it 1 star simply because Mobicip have sent an email asking for 5 star reviews in exchange for Amazon vouchers. This is simply deplorable behaviour. If you want 5 star reviews.... EARN IT BY IMPROVING YOUR APP. UPDATE: I've decided to end this subscription and use Google Family Link which works flawlessly. Absolutely no improvement in over 2 years... Other than a new icon colour.",1
964691e4-40e5-4331-847e-fe24de265dc0,Nicholas Gardner,"Have used it for a few years now, very happy with it. Nothing is perfect, but the app locker option is about as close as you get. Something like this is necessary for responsible parents",5
018c5e22-6d44-4caf-8702-c69a822a9c04,Tracie Hammond,Mobicip was perfect for us. We had a large group of computers and phones used by various ages. Having individual profiles for each kiddo provided the appropriate security for their needs. Highly recommend.,5
d027e35e-2502-4db7-acd4-524a4d76ee82,Claudia Gonzalez,"Great experience! We were able to monitor our kid digital activities, we received weekly activity reports, and give us the peace of mind we needed.",5
3d3de887-002d-416e-8198-373ea3ecabe9,Laura Wilson-Clare,I've set the screen time to when I want but it still doesn't turn my child's device off at the time I've set it to. Very frustrating,1
a239f309-0dc3-40c3-8841-dab89677ca85,Will Johnson,"I've had this installed for 2 days on all my kids devices. They have been able to somehow get past the Screen Time Lock Out. All they have to do is turn the screen off and then log back in and it overrides it!!!??? The system also stops them from being able to uninstall games from their devices which means I have to go in and shut off the App then go back in and turn it back on a just to do so. Not sure if I'm missing something here, but will more then likely cancel this subscription.",1
3110a5ce-4acd-4988-afe5-442b6373e719,Brian Niehoff,Easily bypassed by kids. Nearly worthless,1
e3bb8ad5-fbeb-4bf6-bdd1-830803971925,Jon Brashear,To be honest they say the fixed the issue but the VPN still is causing a ton of connection issues,1
1fd47920-021b-42d8-9c0a-52453573adb8,Kerrie Smith,Only just signed up but seems great so far. I have an android phone and my kids have iPhone 5c's and amazon fire tablets. The app has worked great so far on all these. I will update in a month or so if I feel my review needs updated but so far so good,5
e98eca3f-8980-4d3a-b3b3-2024326e542c,Noureddine Aries,Not free,1
7028ec20-2be4-4ea5-9f60-61b2edb57ac8,Craig van Beek,"Worst app ever, and look out if you want to uninstall it afterwards! We're factory resetting the phone to get rid of it. Doesn't show any websites visited, doesn't show any videos watched. Complete waste of time. Also, the only way to unsubscribe while on trial (yes, of course they take your credit card details first!) is to send them an email/message.",1
57a6c5af-07df-49a0-b5c2-ef8385f55c80,Nancy Dryden,Mobicip worked well for our family and customer services was very responsive.,5
034cfe7e-3f18-4686-94a6-b6a3d54383b3,scientist,Bad,1
2f459059-c4c8-4107-85ad-d3eba9d1e8e5,Gints Kārkliņš,Be aware that there is no unsubscribe button - only way is to block bank card - looks like scam app,1
4bb5e99d-56ac-4c3e-bcd5-4c678f9c10e1,Pedr Freeman,Dismal..... Don't waste your money on a subscription if you are trying to control your kids use of their Macbooks. It works so rarely and the kids soon work out ways to stop the lock function from functioning (like using their Xbox controller to play the games),1
6e1dcbc2-96fa-46f9-8cdd-3a8e4dca247a,Frank Mallia,Didn't even work and all the options are terrible,1
4633db21-6e6f-429d-8c81-3eda4781f651,Tony Kawaguchi,As of Sep 1 2021- I did 3 reinstalls and it's still super slow on my galaxy s21. It does filter but it has made my internet speed about 10 times slower. Sometimes causes the phone to freeze. It works fine on iPhone but it not great for android.,1
d3430861-042b-40b3-ad50-6014bd70c276,Julie Burns,Great app. Works fast.,5
4fcbb795-5e74-4cc9-9c12-1d3bfcd35cf3,Amber Anderson,Good overall view of smart phone activity. Easy to use & navigate. Great price!,5
47d2cbb6-c7ee-46df-b27c-f49f0bd3f5eb,Daragh Doyle,"Paid for full year subscription. App keeps crashing on both my kids x2 devices, which means it doesn't block apps, websites etc or doesn't deactivate the screen at allocated times. Will look into getting a full refund. Very frustrated.",1
ca51b995-985d-48d9-ad70-d42bedc78030,Andrew Jackson,Rubbish app. Doesn't let you use the Web at all. Always connection error. Total headache. Server is in the USA. And UK sites block it. Don't waste your money,1
f2d2c320-36de-4ce3-9a58-a205691700dc,AbuOmar,"Not working probably, there is no option to cancel subscription unless you request them by email!",2
440f4688-3965-40bc-96a5-e9f837d45139,Tosha Griggs,I do not want this service. This app makes you give card info to start free trial but then makes it impossible to cancel free trial. I have tried contacting the creators to cancel my free tril so i do not get charged and the ditr keeps saying it does not exist. The apo makes it very easy to dybscribe and very hard to cancel. I do not authorize any further payments from my credit card. I revoke all my authorization. If my card gets charged i will report to my bank fraudulant use of my account.,1
fef7deaa-6632-445e-ac6b-668e31bad00c,Scott Wilson,"This is a very good app, especially to install on phones and mobile devices as you start to allow kids to use these devices.",5
f528667c-74e1-45a8-84c9-7f21e8aec1cb,Odell Jakubowski,Good app. It help me manage screen time and monitor all your family devices.,5
c9ec054c-72d1-419a-a145-aa2209aa30c4,Alex,"Works great except that it blocks apps or sites that are marked to be allowed. Facebook and tiktok are allowed but gets blocked all the time. Google? Can't google anything even tho its allowed, but hey it lets you make a request. Does that work no. This app, while nice, is more of a pain then it should be.",1
9999c1f0-2151-482a-a7bb-7467be5d4d7b,Bryan Roberts,"Doesn't work, easy to get around. Don't waste your money.",1
51934564-ad73-4424-8a4c-eb7ba804dda9,Dylan Trainer,"Me and my mom are trying to get rid of it but it wont leave my phone, she's deleted it and restricted it but it just wont leave my phone. It's also blocking every app, even the ones she didnt restrict",1
321566f1-c589-4315-ac7b-ce157a5ebfe0,Adrian Correia,Gps doesn't update live,2
3d64dc5e-2681-416a-8a21-10f4fd644c47,Tamara Lynn,"It's OK but kids can get around it. It notifies you if stuff though so you are a bit in the know. On phone it's hard to admit, I try to add screen time and it doesn't fit screen properly. I add time for whole day and changes can take hour to go into effect even after both parties restart phones. Did update but still some glitches. Needs to be better designed for admin controls on mobile devices.",3
69aa144a-4c75-4b28-b96b-8daad0a7b151,Jennifer Cichosz,Very happy with this app!,5
1a075190-44fd-4a4d-a08c-d19c1ee40da9,r.crossey,I did not want a subscription and have been charged a year's subscription! Please cancel and refund.,1
b9dae83a-4723-4f35-b0ad-e06707c7be6b,GF Marshall,Yet another parental control app plagued with problems. It can't control any Windows based applications and ends up blocking everything. Then there's Google being clogged with blocks. OMG,1
78fb874d-381d-43f1-be8b-a0752276100e,Mandy Hughey,Won't delete from my kids tablet. Keeps locking me out even when I put in the password.,1
3df547f8-65e3-44ee-94fd-802f442f5dcf,Md Asaduzzaman [ SEO Expert ],very good app.,5
5f5d9973-b9a5-41c9-bd3d-9310b622e61d,Ruby Poisson,very good app,5
edfd1c44-9d60-41b3-982b-11f33fe4757d,DesertSoldier43,"My kids can still bypass it, it is stupid. I DO NOT RECOMMEND. It can slow down your child's phone and the app and VPN runs in the background which reduces performance even if you have an OP Phone. Also, it is a safety issue since your kid can't even access messages or phone incase of an emergency. ***Update*** My son came up to me and he said all of his apps are gone, and they were. My sun NEVER lies and I'm not sure if it is because of this app, but all of his apps were gone.",1
13777b79-15b9-46cd-85c8-1dc88967f189,Kevin Bennett,After one day of use I am constantly unlocking the apps on the kids phone only for it to lock them out again. It's a pain and I will likely remove it very soon,1
e978e7c1-8cc7-4c2b-8021-27a45a4dfbf0,B R,I had problems straight away with this app when trying to enter my payment details and it was glitchy then things got worse. I set screentime on my daughter's phone and then tried to extend it but nothing happened - her screen was completely locked and I could not unlock it. Then I tried messaging support but I couldn't submit my message so I gave up and cancelled as fast as I could! I would expect better from free software.,1
34df73ff-b171-4bca-a5d5-d7121f53b0b5,Amber Keiter,"Love the purpose of the app and it works great...beyond great since it doesn't allow my kids to play or use any apps at all. They can't do anything on their internet browser, even the websites I manually added to allowed websites get blocked and won't unblock after accepting a request to be on the certain web pages. Half of the apps my kids have downloaded that they like most they can't play on even though settings allow it. Wish this was fixed so they could still use their kindle with protectio",3
39d7f87a-f296-4957-b434-d101cb2aa758,Jesse Geiger,"While Microsoft Family and Google Family Link work just fine, they are restricted to their own companies. Mobicip bridges the gap by applying the same settings per person on any device it has hbeen installed on. Simple to setup, easy to use, and quite informative on your child's activities, Mobicip has maintained my sanity (for 3 kids) with the knowledge that my children's exposure to ""overt"" and downright dangerous items is significantly reduced. A recommendation for all parents in the digital age.",5
0771be5a-85bb-42ac-8cce-8004c218bb01,Nicolas Standlee,can't complete the install,1
5924fb2c-e554-4708-a23b-6dbf9b1ffe39,Rebecca Fenton,"A year ago, I found my 13 year old daughter had multiple Instagram accounts, and she was doing and saying some pretty bad things on there. I did a bunch of research and found Mobicip. Not gonna lie, I was a tad skeptical, but this ended up being a lifesaver. I was easily able to block apps and websites, and basically shut her phone down to where she could only call/text her dad and I. She had no access to the internet or any other apps. We’ve only stopped using it because we have iPhones now and I can control her phone that way. I have recommended this app to many many people who still use it to this day. I’ll continue to recommend even though I am not a current user.",5
a07f8517-fb46-441d-aecd-5757223fa48e,BarlowE,it kepps on blocking me for no reason can you deactivate for me so i can fix,1
48d4c105-310e-46e5-9987-0aa97dc3a140,john hunt,Awful... Just awful,1
76c30efd-4cc8-4d1b-bd07-72709bff11f0,Sarah Musgrave,"Judging from the number of 5 star reviews, apparently when this software works, it works. But my goodnesss, watch out when it doesn't. Dowloaded, paid, and programmed three tablets and linked up two with apps, 'timeout' time etc. I started testing, the spontaneous 'timeout' never worked, so I looked for the FAQ's, nothing on that, then I came to look at the reviews. The developer responses with their dripping sarcasm and condescension convinced me it was not worth trying to support this start up with my business. So determined to cut my losses - 2 hours - of programming kids accounts, I tried to uninstall, thought i was successful one one, but then the other kid's tablets then locked down with countdowns, the first was a two hour countdown, i tried contacting for help, they just told me to go into settings, which can't be done in lockdown. In the end only way to get in is once that count down has stopped and i have just found this morning, two weeks later that the first tablet is now locked down for 5 and a half hours. I fully expect that the charm of the developer might come into play as I post this, but truly. Beware. I work in digital comms, so am not a luddite, and I can't figure this out. And now have deeply unhappy kids and spontaneously locking tablets.",1
4ce02979-f7ee-4ab2-a4c3-7b6a21c5ab35,Nosson Goldstein,Just got new update and finally works on android 11 Thank you,4
1927566f-43c5-4875-99fb-50a4c0ff75ce,Charis Denny,"I was happy when I found this app because there aren't many options for Chromebooks, but I'm becoming increasingly frustrated. It doesn't block the things I want it to block, but then randomly blocks things that I have given my son permission to use. Right now I have the YouTube app turned off in the settings, AND I manually entered youtube into the blocked websites, but youtube opens right up when I click on the app. It just doesn't work the way it's supposed to.",2
61bd0166-e96b-46db-a6f8-18142bce7d5d,Steph Flagg,"Terrible. Overly complicated. And doesn't actually work. When the blocking screen pops up because they're tune blocked, they just close the screen and try again - works fine. Plus, doesn't actually track time on any websites or apps..all days zero. Cancelling.",1
939e01d6-cc98-4044-b6c1-b512d13b8224,Ron Orlando,"Used it for a few months, then the app blocked all internet access. It cannot be uninstalled. Support is useless, you simply get the same instructions from the website, which don't work. Looks like the only option to remove and unbrick the phone is a factory reset. Fingers crossed the admin control of mobicip will let me do that. VTurns your phone into a brick,",1
85c7b6f1-fb34-44d4-955d-c9daf4ab4c0e,Ali Blickenderfer,Awful,1
f352ab71-a3af-4df7-9d1b-c301da76e686,Ian Jones,Found this app very useful for keeping an eye on my little boy from 5 through 12 and his ipad. The reports about what he was searching were a good insight as to his thinking.,5
1936f066-a6be-4192-98ec-a52a64c2ad1b,Jim Babka,"As far as screentime goes, my daughter figured out that if she adjusted the time or date on her phone she could bypass her screentime restrictions. Not a good app.",2
02e489cd-307e-4cc4-9b05-2f1623169a7a,Ashton Nichols,Really...,1
4c1943f3-17e6-4091-b1bc-2690f317857f,Mahmoud Youssef,I tried to contact support team for my problem for 3 days but nobody care to solve it... Actually I am not satisfied at all. The problem is I can't monitor my child's mobile... He has many activities but it is not shown in my mobile,1
bcaa7065-cd9d-4e58-90c5-88580c1b50ba,Brittany FT,Awful app,1
bc6f7a5f-ef24-41b2-bc4d-73106cc1ef95,lydia S.,"I paid for this app months ago, and haven't used it since school let out. my daughter has a newer android track phone and a new hp chromebook now. ive put the mobicip app on both. it seems to be working on her phone but it's not working at all on this chromebook. the parental app on my phone says this device is connected but it's not blocking any apps or websites. i also don't see anywhere to block language and websites anymore, i thought it was on here when i orginially paid for the app.",1
aed25044-2e69-4f01-8e1b-7dc4829ab295,Ashley John-Baptiste,The app is quite thorough but not completely bulletproof.,3
9d3e0fd5-b31f-44b7-8dfa-65ee72630770,Mathew Poon,Piece of junk,1
aa61b0cf-2e79-477e-85cc-788ca8196f5e,C - ST4R!,"Kids don't need fancy up to date phones so was a little surprised it isn't working on Android 4.1.1 - developers are quick to respond and hopefully addressing problem, can't rate until problem is fixed.",2
d0c08a2c-a63a-4050-820b-0d07108ef962,ad vill,Not so accurate. It shows no apps have been used but I look at my daughters phone and she's been on instagram. Also can't see who they're texting,3
890dd8be-ab48-4dc4-a8d1-85e21c838442,Declan Davis,This does not work it barely even gives controll It is always glitching,1
fc3a1c2d-f360-4805-bc1e-735f7c3ebd03,Ammar İdris,Great app with amazing features keep up,5
de2bfb4e-3b25-43ab-b764-69be9a1e4a55,Jaycee Elliott,I (the child) am easily able to turn off all of the permissions without a notification being sent to my parents.,1
f3f3b872-ff11-47fd-9121-3d2e078c4a64,lainie mcktacket,"Horrendous experience! Do not get this app. At the exact second that I soon as I selected apps to time restrict, it deleted all of those apps off my daughter's iPad. 3 emails and 2 days later finally get a call from someone in America on a very sketchy line from a woman that was really hard to hear and understand. After an hour on the phone and lots of repeated restarts and deleting and reinstalling the mobicip app. She tells me that the mobicip app has nothing to do with this. Oh yes it did!",1
3ea834b3-b19c-40d4-a8cb-b1586d502263,Alexander Diaz Hernandez,Thisbisbthe mist retarted app that has ever been installed on any device,1
de52cb1c-5d9f-4155-a644-d44ccd916653,Robert LoGiudice,Software is a turd don't use it.,1
eea29658-21c4-4507-97fd-cf0f5c981f16,sansimator,Bar interface as well as lots of lag. Would recommend any other app,1
8cb356af-25e9-4699-a64e-be73f78ec0f5,Thomas Taft,I cannot figure out how to cancel my trial/subscription. The app seems a little unintuitive.,1
6d7e0f16-b865-4a92-9f0b-d6bfea62010d,T K,"Doesn't work and sketchy business practices. Warning to all, you cannot unsubscribe without emailing them. They collect your credit card information online and then don't give you a simple way to unsubscribe and delete your account. Ie Norton Family is currently giving away 6 months free subscription and do NOT ask for any credit card info. Stay away from this company until they change how they handle data.",1
325f4429-3f5b-4737-8042-7d84f0f98b60,Wes Leipprandt,Worst app in the world,1
996b6e29-a6ec-4b12-b97e-04a7f478d830,Paul Williams,"This app is absolute garbage and is in no way worth paying money for... in reality, they should pay YOU money for collecting and selling your data. The app is very faulty and does not let my child access ANY of his apps in the settings page, which, as a 15 year old, he should be able to do. In addition, though mobicip will allow my child to open approved social media apps, they will either completely not load at all or will 9nly load partially. DO NOT pay for this app.",1
df4cc622-5841-4789-bc4a-1e1eaa3d2f52,Peyton Williams,"(Not the parent) Even with optimal internet connection, Instagram does not show profile pictures and does not load posts. Also, Mobicip blocks all app settings pages, including those for clearing app cache, which is a must for cheap phones with limited storage.",1
ca9444e9-a6cd-47e1-b674-e3f32cdde887,Kathy McMahon,Great app and easy to use. Love the UI allowing me to easily monitor and locate my kids' Andriod and Apple devices in one app.,5
af625abb-2c7e-47d5-bc8c-72e7723b9663,Georgie Merriam,Horrible. I can't access Gmail or anything. I am a kid and my dad put it on my phone. I couldn't do anything. We tried to uninstall and it wouldn't let us.,1
a0d824c9-4298-476e-8e4c-ec88d22acc2d,Donna Bazan,Great service!!! It’s very easy to set everything up and simple to monitor. It gave us peace of mind in protecting our kids from harmful sites. Highly recommend!,5
6684fa06-4403-4729-8be4-47f193a41c54,Lucia Casu,"I bought this app to be able to set time limits on Chromebook, only to find out that it doesn't work and I should use the Chrome extension instead. Now I am unable to remove the app nor unlock it. Moreover, my son was easily able to remove the extension, even if it was supposed to be blocked and I didn't get any notification about it.",1
20c5cc29-afe7-411a-9773-86d2dd91717e,Levi Levin,"Mobicip literally destroyed my phone even after I uninstalled it. It glitching made me miss online classes, I hope I can still graduate! I left emails and all they said was we cant figure it out. I said can you please help me pay for a new phone and they said no, but we can give you a refund for mobicip. Please help me get a new phone, because right now they aren't responding. As I said I ALREADY DID THE WHOLE MOBICIP SUPPORT AND THEY HAD NO ANSWERS",1
2100cf88-94cb-4cc1-9ec6-611ccc20fda2,Ammar İdres,Such a great app. I user the premium for one year on 2018 and I decided to use it again this year. With all the amazing updates you can protect your self your family and manage usage. Great team who can help you even by call supporting. Keep it up 👏👏,5
31914fcf-2623-445c-b037-71b8580e877f,Vlad Kofman,"Great app and features. Very comprehensive set of filters, supported devices and operating systems for the price. The time boundaries work perfectly. The category of web content filters also works great. Definite ly recommended for anyone with kids 10+",5
e14ba9b8-5d1e-45e7-9617-f840e6425921,Alecae,Randomly blocking stuff that was unblocked before,1
63416d24-a983-42a6-a186-0b0f73116cdc,A Google user,"Do not use this app. It does not work as stated, and is not user friendly. When experiencing issues, the ""IT"" department is almost nonexistent. Response times to encountered issues take 24 plus hours. YOU WILL NOT BE ABLE TO ACTUALLY GET REAL PEOPLE ON PHONE TO ASSIST YOU WITH ISSUES, even when they say they will call at previously agreed upon time to call. My daughters phone was locked for days, even after we deleted the app from parent device and followed what little instruction we did recieve",1
fe971700-6b22-4800-999a-bf00b5d85a40,A Google user,There are a lot of apps that you can not use with mobicip. I've even tried to remove it and still cant use some apps,1
f227510a-8764-4748-b913-6e21a8d15d4e,A Google user,"The idea of remote controlling the kids phones is great, I can change settings while at work instead of them waiting for me to come home. However, like many people have already said, the app locker is very inconsistent. I set their phone up to lock most video, messaging and internet apps, but left all their games unlocked, even their calendar and clock app so they can set their reminders for chores, yet they cannot open their games even though they are unlocked in my side",2
03d39614-012a-41b0-b97e-6f0cf10a4ab1,A Google user,This extension is useless on Chromebooks. I have been researching ways to keep my kids safe and focused since school is online. Even adding the schools IP address to approved networks the connection has been glitchy. I have found a better solution in using google family link and Circle on my router. Nothing takes the place of real parental supervision but MobiCIP was blocking sites my kids needed access to and their portal to monitor usage is not as easy to monitor 5 kids since all data is mixed,1
afd6c73e-1cc5-4517-9c31-f017b9aceed2,A Google user,"Mobicip is good way to develop a guided exposure to online activities for children and teens. Simple monitoring, limiting access to appropriate times, and filtering can be tailored to your situation. All technology has pros/cons, but the dev team has been responsive when I have needed their assistance with an issue. Take the free trial, and you can see if it is a good fit for your child.",4
d97f6f9e-9451-4e2f-b8cc-a60849b6d99f,A Google user,Tiktok unusable with the VPN. And I turned off all the apps on the first app screen on my daughter's phone and every time I go in and check they are all turned back on. I do this everyday. I have contacted support and they don't know how to fix it. So frustrating.,1
f4880abb-f989-49d2-ae27-6fe8743b63cf,A Google user,Heck.,1
56d1e001-8e5c-4120-818b-b0c199dc5595,A Google user,"Turns tablet into paperweight I (the adult) put this on new LG tablet, now my son cant do basic stuff for school. I approved web addresses, apps, tried changing settings, Changed monitoring levels none of it helps. So i tried removing it and i cant deactivate it in settings, play store, in app, or from parent device., i have my pass words pins and everything.. All i can do it seems is leave this review. O i wish you (any designer for this app) were standing in front of me right now.......",1
3975867d-d735-49e2-8870-3d9dbae891b8,A Google user,"Turns tablet into paperweight I (the adult) put this on new LG tablet, now my son cant do basic stuff for school. I approved web addresses, apps, tried changing settings, Changed monitoring levels none of it helps. So i tried removing it and i cant deactivate it in settings, play store, in app, or from parent device., i have my pass words pins and everything.. All i can do it seems is leave tnis review. O i wish you (any designer for this app) were standing in front of me right now.......",1
ab6889e7-35e9-448b-8994-c1d6e7eb1b77,A Google user,The app is terribly made. It will interfere and inconsistently block things. Unpolished user experience and will make you regret choosing it. Anyone who says otherwise is a control freak who won't let themselves talk bad about something that lets them control their child.,1
58689f52-8029-46b4-80c4-0d905bbad9e8,A Google user,Never had any issue with this app I have been using it for about the last 5 years and it has always done what it should and kept my chrildren safe,5
24a1a191-3364-4d5d-bd40-ce66779ebd4b,A Google user,"Ever since I started using the app, my sons smartphone addiction is pretty much in check. This app offers many useful features. If you wish to keep an eye on your childs online activities, you need to have this app.",5
b7642936-b7e4-41c4-985b-0c70f7f4ea82,A Google user,Absolutely sucks.,1
f94c48c3-8a8f-431d-9932-bbe8336d51c7,A Google user,It is not true that the app is seamless. You say that you fixed all the glitches but the last update was months before my review. Snapchat and Instagram are at times un-usable because of the VPN. I'm dropping my rating down to 1 star just because of the developer response saying that they managed to fix the entire app within a couple hours of my review without even forcing an update,1
e591ce26-7046-4a9a-b970-470af1161d24,A Google user,"It worked great and served its purpose for our family. We did not have any issues with the app. Will definitely use it again in the future if we need it, and highly recommend this app for single or family use.",5
