reviewId,userName,content,score
e2d206c6-ef7b-4e8f-8f97-63b9aca52b68,Jeffrey Tamburo,"I so wanted Net Nanny to work, but it's an epic fail with my kids iPhones. I know ios is notoriously difficult to lock down, but the app description made it seem to be the answer. With the iPhone, Net Nanny regularly and continuously stops connecting with my kids' iPhones. All the kids have to do is swipe the app away. Unbelievably ineffective and $54 down the drain.",1
308aa0dd-f2eb-40da-9f23-e1c46f237dea,Deli Rumbos,Not working....,1
1f42c441-abca-415b-8c9e-30672cd161c6,Ted Pan,"'screen time' is misrepresented, you cannot lock the ipad, you can only disable internet. Offline games or apps are still working, you cannot control the screen time. Windows client does not work. Message still works even disable internet.. What a useless app.",1
69f85f56-fffb-4d76-8b1c-8a43df1dcca6,Wanda Bunn,"This app is pretty much useless. I set limits and the next thing I know they have changed on their own. I'm talking about within seconds and my phone hasn't even left my hand so I know it's not my kids doing it. Plus, when you enter websites that you want blocked, it doesn't work. To top it all off, the internet doesn't stop when time is up unless my kids close all open windows which is NOT going to happen b/c they have figured out that if they leave the tabs open they can get back on any time.",1
666554b1-460a-4231-b63e-2b2791d10788,John Meyer (AF4JM),"if I limit my kid to x hours per day, he can use those hours any time of day or night... if I say he can only be online between 9am-8pm then he can be online the whole time... to be useful I need to have both working together, if you pay even $1 per year for this service you're getting ripped off",1
6b40395e-271f-44d9-b8c4-5417484bae7c,Allen Starr,"The screen allocation times between the current APP and the child app are not consistent. Time runs out faster than what is actually used. Then the child cannot even connect to the internet. Support told me that I had to reinstall and do everything again, not a lot of help.",1
d58454e1-c172-46ca-bd0d-5557df7d2995,Mitzie Salvador,Peace of mind for parents can be found on this app in a world full of rubbish. Every parent should have this. Highly recommended.,5
af3d45ea-1f92-4057-9ba6-062140608a72,Wendy Ellison,This is a highly recommended app so thought I'd try it and even paid for the subscription right away... Big mistake. In 5 days I've had to uninstall and reinstall my son's app 4x because it continually crashes and does not work. I contacted customer service and this was the only solution offered. Thankfully still within the free trial phase so will be getting a refund.,1
6d869a87-47b6-4c3a-8553-9662052e6552,Rebekah Hurst,It has been a great help to me and my husband with our 4 teenage boys.,5
af27c1a6-4427-4e93-8dfc-bd8233bf1bdb,inky kirksey,Don't waist time downloading and paying for app it hasn't had a update I'm over a year says alot about the app and of they been listening to users. It bearly works on Android devices constantly let's things slip through but they will fasho take the money out no problem highly dissatisfied with service.,1
85177cfc-57ea-450e-b79a-27cc89174882,Beth Montes,Hardly ever works. Don't waste your money.,1
b0fc1030-bf9e-4946-b212-86b1dcde5927,Arash Kamdoust,Trash app.,1
e9f4f3e2-82ea-4a88-9941-d53f7db8ae9a,Stuart Hume,Awful and does not work. The issue is that the child device is out of contact and gives no control at all. I have used another app which is amazing and cheaper.,1
b9b9c1ea-66fb-451a-8e53-3825fb4c04fa,Sharla Stenersen,It's been great for both my 12 and 13 year old. Easy to use and I trust the app.,5
f3dadbda-d51a-4a75-982f-ff7d8f295146,Sandra Druhl,"Net Nanny is very frustrating. I have kept for years because I don't know of something better. It actually works good on computers and laptops but especially on IOS phones, it works terribly. I constantly have problems and can never find appropriate directions to fix any of my problems. Now either I can spend my day trying to figure this out on my own by trial and error, or let my child's phone go unprotected all weekend because Net Nanny support is unavailable on the weekend.",2
99cc7ddf-0077-4731-b0be-39285ab6cb2a,Adel B,"Always issues with location, loses the connection on child's devices, that i have to turn it on everyday on child's mobile to keep track, doesn't update the search quickly and misses a lot of information, doesn't update youtube video history for months. Have to switch to another parental control app.",2
06f6dcc4-ec95-4f8c-8167-f8092600e99e,Rob Kloeker,Could not even set up my kids phone with the app. Sorry but if I can not easily set things up initially you can forget it.,1
138498ca-b75c-43a5-a5cc-f836c479d0c2,Russ B,"Needs better reporting. It doesn't show what apps have been used. Or recently installed. Just what apps are installed. When you look at an app it should take you to that app in the Play Store. Needs to show what websites they're on, not just what has been blocked. Notifications need to be broken up. So you can get notified when an app is installed but not get spammed when a site is blocked. For a paid app it's really light on features. Cannot recommend in its current state.",2
0de4754e-d907-4a2e-8349-1cecc4dd1b10,T C,Glitchey and unreliable- We have Android phones. When the kids ran out of time and th internet turned off it would reset their time when it lost a connection with the parent app. Allowing them to restart their daily timer.,1
c20b56ad-4703-4bd4-9929-c63642ac9e0b,Jaco Van Niekerk,Doesn't work on Macbook Pro with Monterey they say engineers are working on it. Think you should have these things ready before charging customers.,1
f618cf7d-bf8e-485a-a936-11dade770239,Amber Culver,"Did not work,my children figured out how to work around it and they make it ridiculous hard to cancel",1
3a89a8af-a76f-4bd9-b67b-6fda2a56bc6d,Gary Gibbons,It always shows the same location,2
2f3567e3-217c-4aff-adbb-0c1d881b8126,Jovil John Bastille,"I need help I've activated net nanny to my child's phone, at first it worked fine now it completely paused and there's no way to fix it please help. I'll give this 2 stars 'cause at first it worked but now I'm just so disappointed.",2
19efc1b0-75e5-46e2-8bf9-93381099ee82,Milan Mažić,"Even after two months and over 30 emails, my application does not work on Android or PC. I reinstalled the app as instructed several times. Now that we understand that the app doesn't work, they don't want to refund me even though they know it doesn't work. Shame on NN! Avoid this application and everything related to it.",1
28ae667e-6029-4866-9a66-a678c6172c5d,Stephanie Rivera,Dont do it!! It doesnt work!,1
065a79f5-e837-4188-8d55-195aa4ec6941,JokerFMJ,"Poor at best. The child app was constantly disconnecting from my chold's phone. I had to take the phone, log into the app, and refresh server connection each time. So from the time it disconnected to reconnected I got no logging information for the phone. This happens almost daily. One day out of 7 months have I actually had alerts sent to my phone.",2
80ac0f4c-02bf-4092-b58a-b2cd808e13ff,Sonya Hull,Good when it works which isn't often. Keeps crashing. Do not recommend. There are better apps. Child's phone keeps sending messages that the app is not working correctly and wants to put it in a deep sleep. Constantly tells me devices are out of contact when we have great wi fi. Tried uninstalling and reinstalling and synchronizing. Doesn't work.,2
c04b465d-be0a-43d0-979f-026800ace28b,Taliba Snyder,"Stopped working two weeks ago. I have even deleted the apps and reinstalled, and the parental app is still showing no internet connection. I have excellent Wi-Fi and all of my other apps work just fine. Really hope they can get this Net Nanny working correctly. I rely on this to keep my son safe on the internet!",1
97c88b46-8e46-4443-919e-343459dfeabc,Carl Leblanc,Does not work on android. Keeps saying no internet connection,1
5adfaf35-634f-439b-ae89-f68b775b56f1,Brent B.,Y'all charge $55 for an app that DOESN'T ****ing WORK?!!!!! -10 STARS. This app is absolutely awful,1
fbe70adb-7ed8-455d-b4f5-e5f570d02fc3,LarRissa Grant,"So far, so good. Very easy to use and effective, even with my big girls.",5
a563700c-0979-4f3b-9d49-6a11678cf1a6,Lori Short,Only used a day so far but I like that it protects across all platforms.,4
86c9b638-4f3a-45eb-b6b2-4750c2f9633c,Will I,"Won't let me pay for it! Cancelled monthly auto renew to pay yearly, now can't pay for it so it's useless.",1
e0d4073d-1301-4cff-a06d-3f41422531e9,The Hammond,"Works ok... unless you ever have one issue. Then God have mercy on your soul and pray you don't end up with Drinking issues as well. I do IT for a living....my account got so jacked and no easy fix, so I am now looking for another program to use.",1
57989e8c-806e-4452-be2f-45db26bf0669,Laurel Barber,"This is the WORST app ever. MAYBE, if I didn't have to delete the app and re-download it practically every day because it constantly unsyncs the devices, I might think it's a decent app. At least 4 times a week I have to delete the apps off their phones, re-add them, re-add the profiles, and re-add the parental control app to my phone. I'm better off just monitoring on my own and saving the money. I can't get a response from customer service to safe my life. Save your money, do NOT buy this app!",1
ae37aac0-f35f-4af5-a3a4-44a077a64234,James Gibson,"Very poor, cannot be relied upon to protect your child. It's very inconsistent and support is non existent. I have emailed twice with no response, I've also emailed a separate refund email address, and suprise suprise, no response.",1
828575fa-2579-422d-bdce-84ddfff95f49,Branson Blake,The child app continually crashes. It doesn't work as advertised at all.,1
3566bfee-2859-4435-bbd0-ec2e91f8bd5f,Pau Pau,"Worst and most expensive parental app out there and does NOTHING to protect the child's phone. Many problems with MDM validation, the apps appeared ""blocked"" but when I got on the phone my child had all access to all apps. This net nanny app is a fraud and an an expensive one too. I really tried giving it a chance but i can't deal with it anymore what a headache. 👎👎",1
2f2efd8b-063d-4eaa-9167-d18d5d344b19,Jeff Bradbury,Does this not allow me to monitor and control application usage on my child's computer?!,1
e6147dfb-83b4-4d18-ba79-c26eefcf2987,R W,Worst application. It's waste of money. They just snached it and you see it's not even worth on 1 star,1
0ba4722d-6479-406a-ae21-1e3446015eff,Andrey А,"Waste of money and time, doesn't work in real time. Same problem with PCs and Cell Phones.",1
a11232d6-edc8-4fe9-887a-9598344c69c2,Jess Florence McKenna,Negative star. I paid for an downloaded to my daughters device. Now I can't download the app. It has been trying for over 24hours to download to my device.... what's even the point!,1
73576f87-070b-4846-bb26-b4987dfebe7b,Susanna Stokman,"When it works, it's great! But it's very glitchy.",3
3caad488-b336-4629-8c3e-08d6e9d911fe,Latricia Krispine,"If I could give this app negative stars I would. App does not allow me to see where my child is, they're screen activity, and nor does it follow my screen schedule. If you're going to charge people this amount at least make sure it works!",1
18a3609b-9e13-4fc2-ab1d-9f7ff7f7fbd9,Tony Lewis,Great app.,5
437191c4-5566-494a-94a0-559a6f754c9b,Gerald Yip,It keeps saying that my device is not connected to the Internet.,1
13d863a7-8013-49ec-b63c-aadcda5fe17f,Sanya Keene,Net nanny is the app to have that provides complete device coverage. This allows me to exclusively monitor my child's activities on the Web. I now have less anxiety and assurance that my child is viewing age appropriate sites that are only allowed by me. Great App!,5
1590ef1d-fdba-4652-b127-b30664543cdf,Adelinette Santos,Garbage. This app is total garbage I paid money for something that won't even tell me where my child is in real time. I wish I could give this app negative stars. God forbid something serious happen to my kid this app can't so much as tell me where she was. I wish I could get my money back.,1
ea488a6a-35c9-4649-b23c-564cd1aa0d14,John Wink,"Child's phone has been getting wonky since we installed net nanny, locking up and such. Today we're getting notifications more than 4 hours late. Time to look for a replacement tool.",2
a3b71751-13a6-4149-8191-d140a64e0d95,Ubermensch Rain,Does not work to track my kids.,1
32995649-0f16-42c0-bc21-3a9ed74f82c1,Rosanne Lewis,"Once I signed into this account, I started getting weird emails and then could not sign into the real meet nanny account. It feels wrong to me.",1
c94f5a78-5a86-4fcd-80df-1ef440a6b7b5,ViktorCharlie 15,Doesn't work not worth the $50+ spent. It doesn't update time used or locations of the devices and the VPN would be an awesome feature but no streaming services use it and it's a constant fight to turn it off and keep it off long enough to trick Netflix into starting. Do not recommend.,1
9e0b5705-eb42-4293-bf83-842f9d1e4643,Kyle Wishert,"So far so good. There were issues with installing. It did not work to go to the install.netnanny site from my child's phone. When I went to the site, there was no download link on the page - had to download through Google play. Had some error messages and net nanny stop working while setting up shortly after install but seems to be doing ok now. Overall, it needs some work but I really like the ability to turn off internet, monitor activity and block inappropriate sites!",4
f67cafaf-3ebc-4593-bb0b-20eb533ac394,bob jones,Great app that allows you to know what when and where your kid is using the phone or device,5
1b67e169-69a0-4133-af5e-f9b1c234e1ed,老大,Not working.,1
f9c3fdbf-af9e-4d3b-a505-88b5c3c2ca36,Adam Sanford,Can't connect to internet!! Help!!,1
c8b1a52f-5919-4d6f-b842-6ab1af4a824d,Rajko Pendic,"I wrote a request for the refund, but I got no answer. I found app very complicated to use.",1
7d1f7b06-062e-4e02-a25e-8015a86d37d3,Stacey Knight,Perfect,5
2ebb5330-d0db-4bc2-8eb9-53952033fc1f,Cornel Froneman,"Waste of money on Android. Bought the app, not long after found out Android has a problem with Net Nanny. Why advertise and sell to Android users if we cannot use it",1
aa8dc099-4d80-49a7-bac2-a3af09ab6e54,Crystal Rosenfeild,"Really disappointed with this App, interface doesn't show most recent events and support team told me to uninstall and reinstall We're also getting 2 different Windows laptops blue screening with the app installed. Uninstall the app and no issues. Hmmmm",1
4d21f7e7-f66b-46e6-96fe-2d71e4817303,Lê Bá Đôn,Too bad,1
8425a6b9-69a1-480e-9fdf-2d2fa240049f,Norbelly Gil Moreno,The worst Parental control ever! I installed it back in February and it hasn't worked one day. Don't waste your money. Now I am trying to cancel my subscription to this. What a joke!,1
fdba647d-a940-4834-9dcd-b2624e16efee,T Baker,"Freezes, devices are always out of contact, one of the worst.",1
fe9f0c63-4802-4589-836b-0878b74bdcf9,Tim Brigham,"Always has child devices ""out of contact"" and doesn't even enforce screen time.",1
7fa48577-f813-4a18-8226-b41fba7f27c2,Elizabeth Sant,I have been impressed with this app. I have been able to block all of the things I want to which is all I really wanted,5
b922ade6-572b-4fa1-b67a-d522637c749a,Jennifer Tebworth,The worse app ever to install and use. Spent hours trying to download on ipad and hours trying to get it to work once it was installed. Still not working on my son's iPad. He is now missing school and friends because now the iPad doesn't work. A super waste of time and money. Very disappointing.,1
e12b8f1a-0bf0-4b8c-9c3f-b2503d4fe06f,Keith Robinson,Worst ever always out of contact. I have deleted and reinstalled so many times. Called support they tell me different things to do nothing works. Wish there was something better.,1
ec19295e-934e-41af-b8d2-e9cef1a6d377,Paul Barsamian,"Awful, and I'm in IT. The product never worked right, even after several service interactions, constant certificate issues, and they happily kept billing me for software that was uninstalled completely. I do NOT recommend. Buyer beware",1
78453cf2-4afd-4494-9bb5-f19dd5bd8a09,Piero Gerbino,Installed the app multiple times on multiple devices and only location tracking works. the devices are left without internet access and there is no monitoring.,1
f1c99103-f76b-40f9-99ae-417e886bcf88,Michael Dickerson,"I subscribed over a ue ago and it worked ok at times and then we ran into issues of connection although data on the phone was working the parents side info was not working. We ended up removing it due to connection and filter issues we could not resolve. Their website is not exactly user friendly to locate where to go to unsubscribe, I had to get there by clicking a help link in the app, I got billed for another year without notice. Buyer beware.",1
ca34b41b-b4b0-4a86-84b0-b6034d94b7fe,TRAVIS LOGSDON,Much better than Windstream's parental controls. It was a waste of time and 💰!!!,5
ba1d3321-463f-44e2-80d9-0c885107ca09,Adejoke Akinmusire,I've installed and reinstalled several times...can't track childs use in any meaningful way. Spent hours trying to understand and make it work. Reports on the NN app do not give an accurate summary of child's use. Not worth it I have to say.,1
c9fdcaf7-c205-4015-b29b-1386c144dd19,Cortney Powell,Netnanny is pretty good. It doesn't have all the features I would want in an app though. It blocks things it doesn't need to. It blocks almost everything it should but things still slip through the cracks that should definitely be blocked. It also really messes with things when it blocks stuff. I had to shut down my kids phone completely to get around the netnanny block.,4
ea753e3f-f110-4812-bc74-4af9e2bf771d,Vanmali Das,Good,5
2c425334-60e8-4723-a7c3-2971e43bb90c,Oscar Cantu,An elegant weapon for a more civilized age,1
e73a4000-d839-4435-8bcb-1fcfe28c0616,Melinda Tewell,I constantly had problems with this app. It's horrible and was very stressful.,1
b44344fb-5e6d-4d4e-8ed5-4b8631b76000,Michelle Bryant,"Web search and content filter working on the PC and showing up on my parent app. Mobile devices not working correctly. First device won't allow the certificate so it won't register anything. Second device accepted the certificate but still won't register any searches or block content. For almost $100 a year, this is pretty poor.",1
3ddd80a3-f7c1-4826-b130-9032a0733fc6,Mohamed AlWahedi,"limited facilities, good for OS but very limited for Android",3
5430e5b1-2036-4221-bb22-c33787023db1,Eric Rufino,Makes my job of keeping my daughter safe from harmful online contents. This is money well spent. Good job!,5
b66abfc6-9153-4f2a-b94d-a946145021b9,Tunnicliffe Nick & Jo,"Really good start, good level of settings and control",4
fb4ee43c-6045-4c7a-9b10-6261e861b34f,Anzil Asharaf,The worst app i have ever seen. Don't buy its not good.,1
4ae3fa9f-e2fb-48f2-911e-9ebcf0d0be54,Clift Pompee,So far it seems to be working well. I like the scheduling feature and the reporting on the parent app offers so much insight.,5
49f0c11d-219d-4990-864b-e622b8f01756,Jake Spendlove,"Terrible app, always reports that can't connect to devices. Useless and not worth your time or money",1
ee9cb1e2-ced2-4be8-9bb0-5aef828c483f,jimmilaw,Never runs on child devices reliably,1
ccb0005a-2641-4267-a5fe-44802f208d9c,Ed Castillo,My time is always off,1
8e7fb729-5257-4d2c-b153-4fadb6f62973,Mendy Feigelstock,Does not work well. I stopped using it and they still charged me $75 for renewing the license 😡,1
1983e718-f1db-4f13-ab1c-7ed1d764039a,Melissa Craig,Doesn't work. Had to get my money back.,1
3bb163ab-c13f-43e1-8e29-c082230bf503,Victor Luna,Very simple but customer service is super helpfull too.,5
f224aec0-9e4c-4c69-a1cd-0282ec176185,candy z,Good so far,5
a56f780f-9a21-4bac-9d43-adf75cc893fa,miguel ginez,this is a stupid app,1
e01b95ec-f200-4fbf-94c9-4344f0fbae14,Jodi Collins,"It blocks everything even if I put the website on don't block, and when my child is trying to get into his classes it just shuts them off, it acts like a virus. He has gotten in trouble with his teachers so many times because he can't get into class, don't install this on your child's devices, it's just not worth it",1
5e60ea16-bda7-48b3-8886-1927e4c98bc3,Chad Steele,Awesome app,5
421a92c4-0a06-421e-a788-bcefe7971150,John Swint,"Does what its supposed to, its fun to pause my kids phones to mess with then.",5
944fb404-5220-4011-b74b-9153c0fe3a2d,Evelyn Woods,"I can't finish school untill my parnt is home, keeps blocking the internet",1
2c83cd58-c28a-4bd4-bcbd-61f6cc66036d,Ben Nicholas,Ive wasted so much of my time trying to get this to work.,1
b4821b11-701d-49e3-9b3f-f97f849a5644,Cody Landry,"This app restricts way more than intended. I let my kids play stadia and on minecraft servers. Both stopped working after installing net nanny. I presume due to their vpn based setup. Also, I got completely stuck when traveling. I had blocked settings on their phones and we needed to get them on the wifi. I couldn't put their phones in unrestricted mode because you have to log in which requires internet! Wow. So I rebooted their phones into safe mode to uninstall. BS.",1
891d36e6-124e-46f2-8288-37fad13c183f,Luis Salazar,"Just recently part of this experience, hoping to learn more and excited see what this app can do.",4
4e4adeab-4f6d-4532-abbb-419070a270cf,nicole freitas,So far really easy to use!,5
7ee49eb7-9f9f-4925-b172-f2369efc7160,hoorieh baghestani,It is not free. It gives you only 3 free days. Unfortunately they don't say that at first.,1
6289a95b-313e-48f7-a1f4-874214caddc0,B H,Waste of money. Things are blocked you want to allow while the things you want to block are easily bypassed.,1
abe71e33-a7c8-467e-8971-641594d65401,Jonas Nazaruk,"What a nightmare. They were supposed to be hands off, but I ended up in a weird loop. NN was installed on my daughter's phone & ipad, and blocking (thank God), but no longer reporting to me, keeping track of usage, or her location. Long story short, I let NN know I was unhappy, so they're in the process of refunding, but have turned off my access. NN is still installed on two of her devices, and I can't get them off...total nightmare experience!",1
c7063cad-cc11-47dd-876b-33d1f538dfbd,Yan Vulich,"According to most reviewers online, it is one of the best apps on the market, but except browser blocking all other functionalities are not working or working partially, really hope it is temporary problems and will be fixed in the future, for now: looking for alternatives.",1
f77ed92b-4bb0-4b91-b5d8-a5aa02d28267,Robert McKeon,Blocks too many sites that aren't harmful.,2
cddeb392-475a-4f91-b488-390bde180b8a,David Hanna,It does not work. The kids spent all morning downloading whatever they wanted in spite of the internet being turned off. I've been text chatting with their tech support all morning without success. It just doesn't work and I'm done trying,1
307558fc-b365-4783-b181-53c8d8856062,Gord Holland,Great app to help control settings and monitoring screen time and kids say it helps block all the junk they/we don't want to see.,5
0aeeae13-7dfd-4b27-b008-d5e08363aca9,Leandro Gado,Doesn't work. Waste of money.,1
c60b1e44-95b9-4719-97a1-0aae9fc58e2e,Adele Tan,It doesn't track what is viewed on YouTube even though it claims it can. Tried updating the app and it still doesn't work. Would be grateful if anyone can share how to fix this.,1
e0b468c9-9efc-4aec-9122-2a854640db2c,Zainah Khaliq,It has so many glitches and gives more work than before. For example on the laptop you have to shut down the laptop every time. We usually just put it to sleep so it is easier to open but that counts as screen time. On the phone if your phone is off but something is still connected to the internet it still counts as time.,1
1a13d8bb-1d71-4022-9827-9dfb4bc55de3,Brent Stephens,"Doesn't work. The only part that works on android is the ability to limit search terms when a browser like chrome is used. Otherwise it is useless. Even after the time limit is up, youtube still works. Its basically almost worthless. Youtube is almost in monitor able unless I am there in person constantly.",1
9eb95598-0cd1-4284-95a5-7e49e38fb368,Robert “Bob” Braunstein,"My son was able to put the app to sleep in his words. Unable to get the app to filter unwanted sites. Uninstalled the app. Tried to reinstall with a new subscription, icon is on his phone, app still not working. Now what?????",2
a923b04e-1db0-4a0a-829b-e628a7bfcb12,Y Huesca,Unreliable,2
a55499e0-e816-4bf8-a8a1-2dccd5311b9f,Julia Seipel,I bought net nanny in the hope it would help me curb my son's addiction to YouTube since his grades were suffering. If it had worked it would have been ideal but unfortunately it simply did not work!,1
6f1a6da7-5cdf-4b8f-935f-1cf198e3e6d6,Brittany Anderson Pridemore,The location hasn't updated since 9/4/2020.,2
dfe01cc4-41ec-4a24-8b28-580603a08285,It's x-ray,Coool it does it Work,5
80cf563d-4a85-403a-b028-5c60c95800d8,Jennifer,"I really wanted to like this app. In the beginning it worked well. Over the last month or so the app crashes and then it does not protect the devices. It is a constant game of uninstall and reinstall. I bought the plan that would be able to protect ALL our devices. Unfortunately, I have only been able to install it on one device because it keeps causing so many problems, the app crashing to not allowing the device to work properly. Currently in search of a new parental control app.",1
5845c79d-939e-45e5-b405-840d6949a2e6,Urooj Amin,"Useless app. My kid used her tab for 3 hours, while she's connected to wifi, & app shows only 12mins used. It doesn't follow schedule. What a waste of 60USD",1
aef1d1b5-6d54-4c52-99a8-ce760fd8b030,Kenanao Motlhoiwa,This is the worst App I've ever come across. I bought it as a recommendation from the Head of ICT learning at my kids school. I made the mistake of not reading the reviews first. I purchased the 5-device package and installed it on 1 Mercer notebook and an iPad. IPad: kid online 6 hours and it reports 0 hours screen time. Notebook: blocked internet though it's reporting more than 2 hours of screen time left. Increasing screen time not helping. Now it won't let me uninstall it. How crazy is this?,1
6e29529f-a31f-4c37-80c9-663fbeeb3aa5,Shari Wagner,This app stopped functioning multiple times after payment was made. I wish they would refund my money.,1
a4812c4d-93c5-4b48-b21b-b96cf35a2d5d,Gwyn Richards,"Not very user friendly at all. Google Family Link is more reliable, and free. I definitely wasted my money on this app, we only used it for a month and I paid for a year 🤦‍♀️",1
50bf7666-bbb8-451b-ba20-a1bcfca7c333,Franziska Marks,"Not recommended. Buggy, not reliable, delayed in reporting screen time used. Unable to block specific sites",1
880c2888-de6b-43d5-9b6f-841e8118f843,David Etzioni,"Absolutely useless, doesn't work. Will demand my money back. Horrible.",1
075f5dad-de5b-4bc6-a0c6-ddad6fc88ef7,Jarom Smartt,"Technical issues seem constant. Technical support fixed a few but not all. Parent and child apps routinely crash. One one child device, it crashes everytime a child device is out of minutes and so there is no limit imposed. Parent app will not always give me visibility on how many minutes used, apps downloaded, etc. Android devices. Disappointed.",1
2ffea090-26d6-4342-9eca-e2b87d8bf4b9,Angel Lopez De Victoria,Don't do it. Its No Bueno,1
aa0fdfee-a79f-4fe4-be05-4fe0f9f3e36d,Rij Eappen,"The app just doesn't work! Set it up and added a laptop and a mobile, and it doesn't block anything, no websites on the laptop, no apps on the phone, absolutely rubbish experience. Spent hours trying to figure why it doesn't block anything after all the devices are synced. No clue. After activating the disable internet feature, nothing happens. I just want a refund!",1
b6ca9ad0-d820-419b-926a-7e5d77afe3f3,Kaisma Penn-Titley,"Works for what we need! I am able to disable device and internet useage when necessary. I have yet to manage a mobile device with it. After spending sometime around the settings and asking support questions, I am more am pleased with the product, thus far. Sometimes it may show a blank screen when switching users, or between a feature, then eventually what you click on appears.",4
11f93b35-aa9a-4412-899b-d5f72c3405a3,carlos aviles,"Purchased this app to help control the content my kids come in contact. I have had it for about a month. The app kept closing, app error, and it slowed the phone down. My kids were able to do what they want while the app was on their phone. If I had a block on an app they could still access it. I removed the app and reinstalled it but it still did not function properly. I hope I can get a refund.",1
02a9dee5-08a9-4f95-8ae0-ff66141315d8,Amanda Christian,Since your update YouTube is no longer being blocked on my child's device although it's showing blocked on my end. Please fix or refund money.,2
ad6920b8-c405-4c5c-9f45-1e82e6be4ff2,Trevor Cardno,Difficult to use and doesn't do what I need it to.,1
c21cf8c8-a09d-42bb-8ac7-7c6c9c5d525c,Tazabiw Sew,Not is easy to cancel subscription,1
